year,month,day,hour,minute,lat,lon
2021,04,26,15,37,40.827812,-73.925934
2021,04,24,16,30,40.6094,-73.91177
2021,04,26,18,38,40.856358,-73.826515
2021,04,26,16,07,40.655853,-73.910126
2021,04,26,17,00,40.737164,-73.905624
2021,04,22,16,00,40.66812,-73.92842
2021,04,26,0,55,40.68794,-73.789635
2021,04,23,9,00,40.760765,-73.97664
2021,04,24,8,29,40.865685,-73.86737
2021,04,26,14,30,40.871956,-73.90445
2021,12,18,6,15,40.666203,-73.88959
2021,12,16,21,40,40.749157,-73.9727
2021,12,18,16,00,40.882145,-73.83223
2021,12,18,21,00,40.87686,-73.87974
2021,12,18,10,40,40.677208,-73.89723
2021,12,18,6,27,40.751396,-73.888405
2021,12,17,21,00,40.847187,-73.92135
2021,12,18,0,00,40.65661,-73.93091
2021,12,18,17,30,40.84497,-73.90247
2021,12,18,22,48,40.7485,-73.93853
2021,12,18,16,37,40.63867,-73.97182
2021,12,18,11,55,40.870777,-73.81923
2021,12,18,4,20,40.635857,-74.166756
2021,12,18,19,05,40.74147,-73.985435
2021,12,18,20,09,40.683228,-73.907135
2021,12,14,12,45,40.68977,-73.977104
2021,12,18,12,20,40.71086,-73.95801
2021,12,18,3,50,40.69068,-73.804214
2021,12,18,19,30,40.631496,-73.884476
2021,12,17,6,05,40.645103,-74.01033
2021,12,18,10,00,40.83728,-73.94093
2021,12,12,19,56,40.834198,-73.85169
2021,12,18,11,00,40.713215,-73.93828
2021,12,18,18,54,40.76815,-73.89714
2021,12,16,7,50,40.668507,-73.92561
2021,12,15,13,20,40.772705,-73.949486
2021,12,18,5,00,40.699512,-73.81461
2021,12,18,7,10,40.715984,-74.010254
2021,06,06,20,00,40.761036,-73.98702
2021,08,21,8,07,40.758125,-73.928505
2021,09,05,3,37,40.842346,-73.93119
2021,08,24,21,23,40.675716,-73.9142
2021,09,13,7,51,40.855137,-73.90836
2021,12,10,7,35,40.68934,-73.917854
2021,11,28,22,29,40.80256,-73.943
2021,12,08,9,20,40.73978,-73.97951
2021,12,10,9,59,40.61214,-73.96657
2021,12,07,0,32,40.839924,-73.93286
2021,12,08,0,00,40.841152,-73.942696
2021,12,09,19,00,40.619892,-73.98372
2021,12,08,7,25,40.683647,-73.856384
2021,12,05,21,32,40.8614,-73.92527
2021,12,08,21,49,40.752388,-73.974304
2021,12,09,9,30,40.751442,-73.97606
2021,12,10,13,17,40.778095,-73.9783
2021,12,10,7,30,40.68726,-73.98777
2021,12,05,0,03,40.837425,-73.92037
2021,12,06,10,37,40.61831,-73.95499
2021,12,10,7,23,40.65474,-73.90693
2021,12,09,0,40,40.724888,-73.89899
2021,12,05,21,10,40.782284,-73.9127
2021,12,08,17,10,40.68999,-73.78327
2021,12,08,22,45,40.76453,-73.74086
2021,12,10,10,00,40.82101,-73.897385
2021,12,09,21,09,40.642548,-74.016655
2021,12,18,12,53,40.658875,-73.94753
2021,09,14,12,38,40.707027,-73.9236
2021,09,15,12,45,40.714066,-73.94938
2021,09,12,3,21,40.689842,-73.850075
2021,09,09,0,34,40.755398,-73.93182
2021,09,09,18,05,40.76979,-73.988075
2021,09,15,18,32,40.811245,-73.92753
2021,09,15,23,55,40.61427,-74.156654
2021,09,15,11,35,40.683514,-73.97596
2021,09,17,16,15,40.727295,-73.81281
2021,09,14,11,17,40.706573,-73.922874
2021,05,22,16,30,40.73543,-73.98271
2021,09,17,17,45,40.639305,-73.95898
2021,09,16,14,53,40.84482,-73.837
2021,09,16,14,45,40.71436,-73.98652
2021,09,08,20,05,40.68948,-73.93515
2021,09,17,8,00,40.710094,-73.93722
2021,09,16,14,51,40.701187,-73.80789
2021,09,17,20,40,40.852413,-73.88438
2021,09,15,1,55,40.64644,-73.91289
2021,09,17,20,30,40.71697,-73.998245
2021,09,17,19,28,40.734543,-73.80296
2021,09,15,10,40,40.66079,-73.99401
2021,09,17,2,00,40.726593,-73.809685
2021,09,16,14,45,40.734375,-73.87342
2021,09,13,0,00,40.65488,-73.96189
2021,12,10,9,15,40.670094,-73.907974
2021,09,15,14,00,40.65638,-73.98066
2021,09,17,23,45,40.730553,-73.84142
2021,09,17,14,00,40.635303,-74.00617
2021,09,15,15,00,40.622654,-74.02543
2021,09,17,21,35,40.703556,-73.78805
2021,09,16,12,30,40.67691,-73.87945
2021,09,16,7,56,40.82835,-73.86116
2021,09,16,12,00,40.720722,-73.98325
2021,09,16,3,00,40.63858,-74.02078
2021,09,12,17,25,40.835777,-73.91648
2021,09,15,3,30,40.76295,-73.83196
2021,09,17,12,55,40.683094,-73.80576
2021,09,15,23,30,40.628586,-73.92113
2021,09,16,7,40,40.69325,-73.97287
2021,08,18,15,50,40.83774,-73.86489
2021,09,13,18,00,40.875874,-73.84989
2021,09,17,6,15,40.757355,-73.73887
2021,09,17,8,30,40.70683,-73.9684
2021,09,07,13,45,40.753456,-73.941414
2021,09,16,9,57,40.753345,-73.7068
2021,09,16,20,10,40.756405,-73.9222
2021,09,16,6,55,40.76294,-73.86067
2021,09,17,8,49,40.58376,-73.82554
2021,09,15,20,16,40.702595,-73.8553
2021,09,15,7,05,40.75781,-73.97353
2021,09,15,5,33,40.900604,-73.85259
2021,09,14,14,30,40.901325,-73.86466
2021,09,15,13,35,40.862747,-73.90494
2021,09,10,2,44,40.724636,-73.945305
2021,09,16,22,10,40.64091,-74.034996
2021,09,15,19,45,40.651802,-73.962364
2021,08,13,16,35,40.643185,-73.94974
2021,09,13,15,50,40.7879,-73.953674
2021,09,13,19,30,40.654068,-74.001
2021,09,17,14,36,40.749157,-73.9727
2021,09,17,13,05,40.609764,-73.99914
2021,09,13,19,20,40.764347,-73.82595
2021,09,15,15,44,40.58227,-73.98612
2021,08,28,16,00,40.729324,-73.99191
2021,09,14,17,00,40.5438,-74.164795
2021,09,14,16,30,40.72377,-73.9508
2021,09,15,6,42,40.755363,-73.92718
2021,07,25,16,23,40.671627,-73.93364
2021,09,15,17,12,40.695023,-73.84645
2021,09,15,7,48,40.75884,-73.889755
2021,09,03,16,45,40.69165,-73.925865
2021,09,15,15,12,40.66086,-73.89883
2021,09,15,14,45,40.754894,-73.96543
2021,09,17,7,50,40.58489,-73.92885
2021,09,17,2,07,40.75421,-73.810486
2021,09,07,1,00,40.67786,-73.93863
2021,09,15,1,00,40.872414,-73.839966
2021,09,15,7,45,40.712116,-73.73118
2021,08,29,19,32,40.67066,-73.957985
2021,09,15,21,20,40.598553,-73.997345
2021,09,16,15,55,40.676193,-74.001335
2021,09,16,18,15,40.65573,-73.84672
2021,09,16,16,15,40.68893,-73.785576
2021,09,17,8,10,40.634174,-74.14596
2021,09,15,10,20,40.656475,-73.744934
2021,09,17,20,52,40.70281,-73.9254
2021,09,16,17,00,40.79087,-73.807434
2021,09,17,0,10,40.899246,-73.84609
2021,09,15,2,00,40.646782,-73.90376
2021,09,11,21,32,40.67955,-73.879105
2021,09,15,2,29,40.66796,-73.77155
2021,09,15,14,00,40.665474,-73.95231
2021,09,16,6,50,40.738552,-73.98043
2021,09,17,8,45,40.688446,-73.87593
2021,09,17,11,58,40.66675,-73.779945
2021,09,16,14,10,40.829052,-73.85038
2021,09,17,14,45,40.68795,-73.82502
2021,09,15,16,35,40.675735,-73.89686
2021,09,10,12,30,40.75982,-73.9139
2021,09,12,22,30,40.674747,-73.9417
2021,09,17,20,54,40.712406,-73.97803
2021,09,15,15,00,40.80506,-73.94117
2021,09,07,16,49,40.761265,-73.9094
2021,09,17,13,00,40.7881,-73.94249
2021,09,16,0,57,40.667313,-73.73926
2021,09,17,2,46,40.81218,-73.9011
2021,09,17,15,50,40.848606,-73.8898
2021,09,15,16,40,40.52182,-74.23502
2021,09,17,17,18,40.853344,-73.881676
2021,09,17,14,58,40.72114,-73.942825
2021,09,17,7,17,40.65474,-73.90693
2021,09,15,16,12,40.74308,-73.86607
2021,09,14,9,05,40.75524,-73.97328
2021,09,13,21,00,40.68096,-73.93765
2021,09,16,18,00,40.730602,-73.734566
2021,09,11,22,15,40.765713,-73.90692
2021,09,15,8,15,40.726166,-73.88818
2021,09,15,10,10,40.831684,-73.85562
2021,09,06,0,00,40.87321,-73.8671
2021,09,14,2,49,40.85738,-73.92973
2021,09,15,6,15,40.75898,-73.96244
2021,09,15,19,03,40.618584,-74.009224
2021,09,16,7,40,40.7588,-73.83536
2021,09,02,20,15,40.726833,-73.71358
2021,09,16,13,30,40.815845,-73.95287
2021,09,15,15,29,40.78517,-73.94332
2021,09,16,7,35,40.6216,-73.92327
2021,09,16,15,13,40.75455,-73.74317
2021,09,11,9,21,40.720383,-73.780815
2021,09,15,12,29,40.666187,-73.916664
2021,09,15,13,43,40.788418,-73.97077
2021,09,15,17,00,40.749756,-73.88411
2021,09,15,8,37,40.675495,-73.88916
2021,09,16,6,00,40.830112,-73.850266
2021,09,17,9,59,40.759586,-73.968056
2021,09,15,21,40,40.77402,-73.95457
2021,09,16,15,30,40.649387,-73.9253
2021,09,15,16,27,40.853115,-73.89759
2021,09,08,13,15,40.758274,-73.93336
2021,09,06,3,00,40.821144,-73.95753
2021,09,15,20,00,40.60579,-74.12092
2021,09,15,15,47,40.745827,-73.90111
2021,09,13,16,30,40.842335,-73.93109
2021,09,16,19,56,40.853462,-73.88939
2021,09,15,16,15,40.66351,-73.89175
2021,09,17,9,20,40.701077,-73.94043
2021,09,16,13,58,40.62079,-74.04048
2021,09,17,3,16,40.67725,-73.92754
2021,09,15,0,00,40.681778,-73.78156
2021,09,16,15,00,40.70001,-73.830894
2021,09,16,1,28,40.63039,-73.93006
2021,09,17,6,55,40.713974,-73.953094
2021,09,16,6,00,40.689648,-73.9184
2021,09,13,9,30,40.828346,-73.94906
2021,09,15,16,34,40.790997,-73.94931
2021,09,15,15,55,40.576504,-74.1037
2021,09,15,0,00,40.73447,-73.86316
2021,09,17,22,23,40.66217,-73.908844
2021,08,18,1,15,40.897015,-73.872574
2021,12,18,18,00,40.7272,-73.74922
2021,09,17,21,00,40.828022,-73.84604
2021,09,17,15,00,40.879948,-73.88086
2021,02,02,21,30,40.64703,-74.012
2021,04,24,10,55,40.607838,-74.0872
2021,04,25,9,37,40.737907,-73.877174
2021,03,03,18,30,40.622726,-73.93934
2021,04,07,19,59,40.6338,-73.8897
2021,04,27,2,50,40.75898,-73.96244
2021,03,23,15,25,40.77006,-73.99078
2021,04,23,13,00,40.5846,-73.91603
2021,04,18,20,30,40.776897,-73.97547
2021,04,20,13,30,40.763897,-73.95323
2021,09,15,14,00,40.587303,-73.96036
2021,09,17,8,05,40.703564,-73.76593
2021,04,25,2,40,40.643204,-73.90929
2021,09,14,20,24,40.813095,-73.90718
2021,09,18,20,15,40.8359271,-73.9029039
2021,04,27,12,43,40.77139,-73.73489
2021,04,27,10,45,40.84115,-73.942696
2021,04,27,6,50,40.583767,-73.95751
2021,04,22,19,40,40.743664,-73.856064
2021,04,27,0,30,40.744656,-73.94853
2021,04,27,22,16,40.754837,-73.88336
2021,04,27,2,00,40.88859,-73.86448
2021,04,27,15,00,40.661377,-73.91056
2021,04,23,18,45,40.65461,-73.922
2021,04,27,4,40,40.671154,-73.87815
2021,04,27,22,10,40.84518,-73.91417
2021,04,21,1,45,40.66552,-73.74467
2021,09,17,2,20,40.876457,-73.86351
2021,04,27,16,07,40.59844,-73.95994
2021,04,27,22,46,40.83968,-73.929276
2021,04,27,12,52,40.86341,-73.93001
2021,04,27,20,52,40.66725,-73.88799
2021,04,27,13,00,40.631706,-73.94649
2021,04,27,9,19,40.625103,-74.14877
2021,04,27,8,50,40.658443,-73.884125
2021,04,27,6,45,40.712196,-73.88584
2021,04,27,0,00,40.8313,-73.84458
2021,04,27,2,10,40.74922,-73.75609
2021,04,27,21,40,40.871273,-73.90249
2021,04,27,15,47,40.777863,-73.95775
2021,04,27,19,31,40.766346,-73.98795
2021,04,27,15,40,40.626842,-74.075745
2021,04,27,14,30,40.836296,-73.87369
2021,04,27,13,30,40.716305,-73.98012
2021,04,27,11,25,40.61392,-74.00049
2021,04,27,11,10,40.73772,-73.93352
2021,04,27,7,30,40.665565,-73.98932
2021,04,27,23,55,40.65785,-73.91648
2021,04,26,19,25,40.63814,-73.94532
2021,04,27,10,00,40.69732,-73.74102
2021,04,27,19,20,40.72527,-73.816154
2021,04,27,9,29,40.605556,-73.99369
2021,04,23,15,30,40.642735,-73.92247
2021,04,27,6,50,40.741077,-73.98362
2021,04,27,17,00,40.676918,-73.85274
2021,04,27,3,18,40.655144,-73.90415
2021,04,27,14,30,40.733967,-73.87177
2021,04,26,20,00,40.81052,-73.85447
2021,04,27,10,53,40.715523,-74.001236
2021,04,27,21,00,40.68629,-73.98527
2021,04,27,14,34,40.57725,-74.10298
2021,04,27,15,35,40.75503,-73.96698
2021,04,27,14,00,40.70519,-73.91478
2021,04,27,19,40,40.633038,-73.90554
2021,04,27,16,34,40.816196,-73.896
2021,04,27,14,25,40.70986,-73.96696
2021,04,24,14,23,40.63393,-73.948784
2021,04,27,0,08,40.65085,-73.9733
2021,04,27,10,15,40.752663,-73.746025
2021,03,12,18,50,40.64063,-73.98176
2021,04,20,14,06,40.73597,-73.86747
2021,04,27,5,30,40.77603,-73.915245
2021,04,27,14,15,40.707504,-73.92543
2021,04,27,11,45,40.787544,-73.82394
2021,09,17,15,00,40.804523,-73.91199
2021,04,27,23,50,40.862152,-73.92993
2021,04,27,9,30,40.60223,-73.95609
2021,04,27,6,19,40.711056,-73.90997
2021,04,27,10,40,40.6931,-73.95489
2021,04,27,18,16,40.605072,-73.92988
2021,04,27,14,00,40.76319,-73.80644
2021,04,27,14,50,40.716133,-73.8185
2021,04,27,9,55,40.74091,-73.726654
2021,04,27,1,07,40.83608,-73.93996
2021,04,27,10,30,40.601086,-73.76816
2021,04,27,8,33,40.642044,-73.98124
2021,04,25,14,50,40.88002,-73.84179
2021,04,27,22,53,40.87356,-73.81853
2021,04,27,15,35,40.68239,-73.84008
2021,04,27,8,00,40.681404,-73.85334
2021,04,27,15,20,40.814297,-73.95308
2021,04,27,10,10,40.68378,-73.789734
2021,04,27,9,20,40.86941,-73.84264
2021,04,27,11,24,40.84434,-73.91475
2021,04,27,23,50,40.782547,-73.80285
2021,04,27,10,30,40.587307,-73.93938
2021,04,27,14,40,40.634045,-74.123405
2021,04,27,14,15,40.67602,-73.81613
2021,04,27,2,50,40.655273,-74.0105
2021,04,25,18,01,40.6636,-73.91264
2021,04,27,18,00,40.728092,-73.80883
2021,04,27,18,00,40.703537,-73.895546
2021,04,27,6,49,40.72293,-73.847336
2021,04,27,12,45,40.856987,-73.90897
2021,04,27,10,20,40.829,-73.83642
2021,04,27,20,20,40.6952,-73.92844
2021,04,27,13,00,40.76217,-73.7568
2021,04,27,22,18,40.67599,-73.97941
2021,04,27,8,00,40.707962,-73.82815
2021,04,27,9,00,40.744556,-73.870834
2021,04,27,3,02,40.63844,-74.036766
2021,09,17,1,45,40.754185,-73.99422
2021,04,27,20,40,40.60638,-73.754715
2021,04,27,13,10,40.71572,-73.825745
2021,04,27,8,25,40.684013,-73.87433
2021,04,27,14,06,40.59415,-74.086586
2021,04,27,15,00,40.72089,-73.99576
2021,04,27,14,56,40.86241,-73.9225
2021,04,13,22,00,40.74487,-73.87629
2021,04,27,7,13,40.6434,-73.91546
2021,04,27,23,00,40.6935,-73.791695
2021,04,27,1,52,40.844105,-73.898
2021,04,27,14,30,40.57862,-74.10168
2021,04,27,16,22,40.651974,-73.86542
2021,04,27,16,26,40.804886,-73.96248
2021,04,27,0,38,40.648354,-73.91001
2021,04,27,13,00,40.583725,-73.89372
2021,04,27,12,55,40.65965,-73.773834
2021,04,27,9,55,40.678925,-74.01106
2021,04,24,10,00,40.60358,-73.744675
2021,04,21,5,10,40.708965,-73.95673
2021,04,27,11,30,40.716133,-73.8185
2021,04,27,14,07,40.74922,-73.75609
2021,04,27,9,55,40.853935,-73.892456
2021,04,27,14,50,40.70247,-73.7568
2021,04,27,17,35,40.854115,-73.89091
2021,04,26,7,30,40.66408,-73.94817
2021,04,27,16,46,40.693348,-73.79976
2021,09,15,15,40,40.612293,-74.03412
2021,04,27,20,21,40.616894,-73.93933
2021,04,27,21,39,40.633396,-74.01383
2021,04,27,17,13,40.72143,-73.892746
2021,04,27,14,10,40.676647,-73.91647
2021,04,24,11,25,40.689426,-73.94223
2021,04,27,9,49,40.70537,-73.775826
2021,04,26,9,30,40.88919,-73.83131
2021,04,27,14,59,40.770382,-73.792244
2021,04,27,8,40,40.58166,-74.10186
2021,04,24,23,40,40.776104,-73.97975
2021,04,27,12,44,40.6646,-73.89502
2021,04,27,22,40,40.66669,-73.81173
2021,04,24,2,24,40.678375,-73.80509
2021,04,27,14,55,40.60784,-73.961975
2021,04,27,16,07,40.84103,-73.94463
2021,04,27,20,17,40.83911,-73.90334
2021,04,27,2,20,40.593765,-73.79624
2021,04,27,9,15,40.696033,-73.98453
2021,04,27,16,25,40.710163,-73.90255
2021,04,25,2,21,40.720047,-73.95536
2021,04,27,17,28,40.826088,-73.86121
2021,04,27,8,14,40.67578,-74.0014
2021,04,27,16,25,40.610523,-74.00806
2021,04,27,14,25,40.81899,-73.8867
2021,04,26,16,30,40.610428,-74.11097
2021,04,27,14,45,40.667366,-73.92274
2021,04,15,21,20,40.754955,-73.85384
2021,04,27,0,35,40.79548,-73.96191
2021,04,27,17,00,40.712257,-73.90462
2021,04,27,17,30,40.72828,-73.7604
2021,04,27,12,07,40.700737,-73.99499
2021,04,27,13,40,40.75325,-73.9123
2021,04,22,16,55,40.754505,-73.965706
2021,04,14,16,55,40.830025,-73.872765
2021,04,27,10,40,40.70079,-73.9605
2021,04,27,20,34,40.75365,-73.88573
2021,04,27,19,10,40.856155,-73.88357
2021,04,27,13,50,40.69314,-73.96969
2021,04,27,2,15,40.667313,-73.73926
2021,04,27,15,09,40.8329,-73.93545
2021,04,27,20,45,40.744026,-73.92616
2021,04,27,7,30,40.833065,-73.85974
2021,04,27,8,55,40.689857,-73.99842
2021,04,27,14,25,40.606846,-74.16443
2021,04,27,21,35,40.849308,-73.93192
2021,04,27,8,43,40.845642,-73.89771
2021,04,27,19,00,40.672638,-73.97076
2021,04,27,0,00,40.699024,-73.91623
2021,04,27,19,50,40.752815,-73.930595
2021,04,27,2,32,40.845642,-73.90211
2021,04,27,10,00,40.763668,-73.82303
2021,04,27,16,05,40.662205,-73.892265
2021,04,27,13,40,40.788532,-73.95322
2021,04,27,10,00,40.70605,-74.00746
2021,04,12,21,35,40.786804,-73.98338
2021,04,27,18,35,40.903763,-73.84325
2021,04,27,17,00,40.640774,-74.02917
2021,04,27,18,32,40.665707,-73.760956
2021,04,27,20,46,40.82403,-73.94476
2021,04,24,20,20,40.64213,-73.92936
2021,04,27,17,00,40.868282,-73.90107
2021,04,27,9,17,40.697582,-73.94965
2021,04,27,1,57,40.7423,-73.781235
2021,04,27,15,25,40.8407,-73.84544
2021,04,27,10,58,40.635788,-73.9949
2021,04,27,22,00,40.68714,-73.80801
2021,04,27,21,06,40.677673,-73.76277
2021,04,27,17,59,40.823715,-73.81788
2021,04,27,12,00,40.840755,-73.93629
2021,04,27,8,40,40.70347,-73.82947
2021,04,27,16,17,40.77067,-73.7355
2021,04,27,12,45,40.855785,-73.90558
2021,04,27,12,36,40.664333,-73.79119
2021,09,16,21,00,40.670326,-73.79244
2021,04,27,16,00,40.742943,-73.91685
2021,04,27,21,05,40.648067,-73.89784
2021,04,27,14,13,40.703163,-73.81662
2021,04,27,22,30,40.826813,-73.88982
2021,04,27,17,00,40.804382,-73.93954
2021,04,27,7,10,40.677208,-73.89723
2021,04,27,18,09,40.681805,-73.94987
2021,04,21,0,10,40.790623,-73.942444
2021,04,27,19,00,40.708324,-73.832375
2021,04,27,3,45,40.633564,-74.01595
2021,04,27,9,00,40.824158,-73.87462
2021,04,27,0,27,40.744644,-73.77041
2021,04,27,21,50,40.738575,-73.845345
2021,04,27,11,20,40.572502,-74.11358
2021,04,27,18,27,40.740814,-73.85532
2021,04,23,19,00,40.71901,-73.95019
2021,04,24,22,44,40.77178,-73.9792
2021,04,27,0,00,40.652752,-73.88629
2021,04,27,11,52,40.676636,-73.98514
2021,04,27,8,19,40.865093,-73.837
2021,04,27,7,01,40.70978,-73.82043
2021,04,27,22,05,40.822826,-73.91658
2021,04,27,11,30,40.642445,-74.00592
2021,04,27,15,00,40.69614,-73.92726
2021,04,27,15,00,40.702442,-73.81687
2021,04,27,8,44,40.850166,-73.93576
2021,04,27,16,34,40.756996,-73.90784
2021,04,27,14,15,40.61294,-74.12478
2021,04,27,10,35,40.756657,-73.8338
2021,04,27,0,00,40.68668,-73.97937
2021,04,27,8,58,40.623257,-74.03114
2021,04,27,20,21,40.732277,-73.84927
2021,04,27,14,45,40.722324,-74.01178
2021,04,24,18,54,40.732845,-73.995926
2021,04,27,14,14,40.625973,-73.97624
2021,04,27,22,59,40.76942,-73.880295
2021,04,27,15,00,40.737682,-73.85206
2021,04,25,22,30,40.8285,-73.93779
2021,04,26,19,10,40.753113,-73.93371
2021,04,19,18,00,40.888016,-73.86374
2021,04,27,11,45,40.72334,-73.952126
2021,09,05,18,00,40.76161,-73.87983
2021,12,18,14,10,40.61834,-74.03018
2021,09,15,22,45,40.681274,-73.81162
2021,09,12,7,00,40.74504,-73.7345
2021,09,14,10,45,40.77574,-73.77986
2021,09,15,8,41,40.58613,-73.95011
2021,09,17,19,27,40.59403,-73.93779
2021,09,17,7,53,40.84962,-73.91938
2021,09,16,0,15,40.62143,-74.02299
2021,09,15,8,34,40.864807,-73.91937
2021,09,17,10,18,40.7017,-73.94353
2021,09,15,0,15,40.69593,-73.96548
2021,09,16,16,15,40.678154,-73.94416
2021,09,14,15,50,40.726574,-73.87365
2021,09,15,15,25,40.640823,-73.96531
2021,09,17,9,52,40.703163,-73.81662
2021,09,16,14,00,40.734314,-73.93803
2021,09,15,17,48,0.0,0.0
2021,09,15,7,50,40.741127,-73.97503
2021,09,16,21,30,40.657665,-74.00093
2021,09,16,18,31,40.68704,-73.780525
2021,09,17,3,42,40.678226,-73.75236
2021,09,15,5,00,40.76565,-73.837425
2021,09,17,6,50,40.596928,-73.97363
2021,09,16,3,30,40.699738,-73.98212
2021,09,15,14,52,40.832645,-73.85122
2021,08,18,20,10,40.830902,-73.84765
2021,09,15,23,40,40.686775,-73.73135
2021,09,12,14,00,40.70678,-73.85472
2021,09,17,10,30,40.69552,-73.86456
2021,09,16,13,47,40.707535,-73.80268
2021,09,16,12,14,40.668186,-73.74111
2021,09,16,15,57,40.510815,-74.24199
2021,09,16,4,10,40.81175,-73.93144
2021,09,15,17,35,40.617294,-74.08048
2021,09,15,22,00,40.86066,-73.88945
2021,09,15,14,00,40.646145,-73.90344
2021,09,15,13,24,40.71604,-74.010414
2021,09,16,22,16,40.718018,-73.99996
2021,09,17,16,50,40.61156,-73.98382
2021,08,20,17,54,40.827232,-73.84365
2021,09,17,5,40,40.592815,-73.90808
2021,09,16,5,41,40.715176,-73.951965
2021,09,15,16,27,40.666718,-73.97769
2021,09,12,18,05,40.661137,-73.99006
2021,09,17,7,35,40.612022,-74.070885
2021,09,17,22,35,40.741547,-73.98958
2021,05,10,4,30,40.845253,-73.90935
2021,09,17,16,02,40.839867,-73.93692
2021,09,13,10,00,40.57515,-73.98558
2021,09,14,17,33,40.683773,-73.91323
2021,09,14,10,20,40.71574,-74.00169
2021,09,10,17,48,40.81637,-73.83897
2021,09,15,20,01,40.660156,-73.917534
2021,09,16,13,02,40.81676,-73.917465
2021,09,16,16,57,40.692314,-73.88268
2021,09,16,22,10,40.707813,-73.91923
2021,09,15,11,30,40.680576,-73.87885
2021,09,15,11,15,40.885178,-73.85746
2021,08,27,9,04,40.60069,-74.010056
2021,09,15,13,17,40.844578,-73.902695
2021,09,17,18,40,40.618847,-73.92869
2021,09,16,0,45,40.884777,-73.85877
2021,09,16,15,40,40.68553,-73.95656
2021,09,15,8,25,40.617104,-73.946075
2021,09,15,9,30,40.895466,-73.87713
2021,09,15,15,51,40.87829,-73.87006
2021,09,14,22,05,40.655872,-73.9564
2021,09,17,11,45,40.862064,-73.89484
2021,09,15,5,25,40.876072,-73.85414
2021,09,16,8,00,40.714745,-73.98261
2021,09,07,14,11,40.610996,-74.176605
2021,09,15,7,00,40.623768,-74.01996
2021,09,15,13,05,40.80565,-73.92062
2021,09,15,17,46,40.79968,-73.95586
2021,09,10,14,30,40.635582,-73.99155
2021,09,17,19,00,40.654793,-73.88999
2021,09,15,12,06,40.767963,-73.91169
2021,09,15,17,30,40.73749,-73.73861
2021,09,15,18,01,40.688934,-73.73225
2021,09,15,16,15,40.816574,-73.88908
2021,09,09,14,49,40.70237,-73.89055
2021,09,17,15,45,40.692844,-73.770805
2021,09,16,12,20,40.70163,-73.989685
2021,09,16,8,01,40.753624,-73.96944
2021,09,15,14,20,40.661312,-73.849106
2021,09,16,23,45,40.67677,-73.88949
2021,09,15,12,30,40.698357,-73.99631
2021,09,14,15,10,40.58502,-74.14763
2021,09,16,13,10,40.877533,-73.86693
2021,09,10,11,38,40.70276,-73.856865
2021,09,15,7,00,40.631203,-74.15809
2021,09,15,13,45,40.74498,-73.89325
2021,09,15,8,03,40.77437,-73.963554
2021,09,14,15,40,40.74209,-73.984985
2021,09,16,12,30,40.708965,-73.95673
2021,12,08,21,15,40.717308,-73.73985
2021,08,30,19,10,40.673996,-73.92785
2021,09,16,11,41,40.675346,-73.92198
2021,09,17,16,00,40.738716,-73.78204
2021,09,17,8,50,40.622,-74.03461
2021,09,17,15,56,40.64031,-73.90984
2021,09,07,0,25,40.677353,-73.94424
2021,09,16,0,03,40.6366,-74.0068
2021,09,16,12,45,40.677864,-73.99808
2021,09,16,12,34,40.67679,-73.91904
2021,08,21,22,25,40.625175,-73.9614
2021,09,16,15,00,40.828114,-73.93107
2021,09,16,15,30,40.828297,-73.95087
2021,09,11,15,08,40.77132,-73.98589
2021,09,13,13,00,40.69599,-73.98322
2021,09,16,20,10,40.707752,-73.94666
2021,09,17,20,13,40.590065,-73.958664
2021,09,13,18,32,40.81361,-73.913345
2021,09,16,0,00,40.833664,-73.902504
2021,09,16,17,55,40.757378,-73.92691
2021,09,17,14,30,40.67657,-73.9008
2021,09,15,13,55,40.768127,-73.87625
2021,09,15,8,45,40.702236,-73.92715
2021,09,15,8,25,40.79989,-73.93859
2021,09,05,5,20,40.784878,-73.955894
2021,09,15,10,14,40.698406,-73.80647
2021,09,16,9,50,40.747303,-73.864975
2021,09,16,0,04,40.642605,-74.01981
2021,09,17,17,00,40.73807,-73.93756
2021,09,16,6,00,40.73518,-73.71835
2021,09,15,15,39,40.77209,-73.90965
2021,09,17,0,00,40.69278,-73.98895
2021,09,14,15,00,40.8932,-73.85919
2021,09,14,18,46,40.6535,-73.91452
2021,09,13,7,00,40.691433,-73.89063
2021,09,15,17,00,40.700844,-73.76442
2021,09,15,1,24,40.7605,-73.95699
2021,09,16,12,30,40.77194,-73.8465
2021,09,11,12,52,40.676292,-73.92484
2021,09,15,17,14,40.656162,-73.93087
2021,09,15,23,37,40.743214,-73.95135
2021,09,15,16,00,40.635563,-74.07725
2021,09,16,23,29,40.845036,-73.935036
2021,09,12,14,34,40.82474,-73.899536
2021,12,18,12,08,40.780506,-73.94425
2021,09,16,22,00,40.612392,-74.03274
2021,09,13,14,00,40.71997,-73.992905
2021,09,15,5,50,40.753998,-73.99775
2021,09,14,17,25,40.730316,-73.95288
2021,09,16,14,25,40.68866,-73.922905
2021,09,17,4,00,40.811584,-73.90868
2021,09,17,14,17,40.750763,-73.97445
2021,09,17,19,10,40.859306,-73.89885
2021,09,17,10,26,40.689445,-73.808716
2021,09,17,22,27,40.86381,-73.864716
2021,09,15,22,10,40.639927,-73.94939
2021,09,17,12,00,40.707962,-73.78323
