year,month,day,hour,minute,lat,lon,node_1,node_2
2020,7,4,15,56,40.676647,-73.91647,42476352,597728024
2020,7,24,10,30,40.762733,-73.975494,42430378,42431544
2020,7,18,20,50,40.665794,-73.7464,1369956633,42813144
2020,8,20,16,15,40.72798,-73.98813,42434201,42442851
2020,8,17,10,37,40.59933,-73.75632,42862108,42862119
2020,8,21,21,18,40.60085,-73.75084,42908699,42881658
2020,8,15,18,30,40.73718,-73.932014,597294550,487121013
2020,7,7,19,10,40.708595,-73.779686,42822670,5488292246
2020,8,16,14,15,40.83441,-73.94986,587934347,42424823
2020,8,2,0,0,40.608494,-73.97593,42466898,42519381
2020,7,16,21,18,40.682476,-73.81328,42889820,42905961
2020,7,23,13,40,40.835484,-73.9494,587934347,42424823
2020,7,9,21,0,40.707893,-73.84889,42794695,42834628
2020,8,5,3,45,40.748722,-73.89881,42893106,42815965
2020,7,28,16,20,40.87274,-73.90318,42742974,42742994
2020,8,11,18,20,40.878574,-73.854836,42765401,42777770
2020,7,7,16,40,40.765224,-73.9317,42826064,42881454
2020,7,29,22,0,40.57529,-73.97655,2377652144,2377652109
2020,8,3,19,30,40.825924,-73.85705,42753041,42725853
2020,8,16,2,25,40.761265,-73.87501,42846335,42874207
2020,7,12,19,35,40.88945,-73.90448,42746286,42746293
2020,7,13,17,40,40.601128,-73.997086,42491264,42515384
2020,8,4,18,0,40.81687,-73.95371,42434098,42438247
2020,8,7,21,40,40.689365,-73.9058,42496793,42496795
2020,8,1,20,5,40.578938,-73.98522,42493860,42504992
2020,7,29,20,25,40.67382,-73.95962,42474974,42474971
2020,7,18,13,0,40.87548,-73.85758,42739407,42746467
2020,6,30,8,0,40.542423,-74.14592,2663757187,2663757202
2020,7,4,17,42,40.62806,-74.02029,42465561,42477161
2020,8,1,13,30,40.87926,-73.86962,42722100,42722093
2020,7,20,15,40,40.671185,-73.94204,42467460,42533546
2020,8,1,19,34,40.6755,-73.73864,3530981341,42810715
2020,8,9,15,18,40.779324,-73.775604,42818298,42861442
2020,7,13,20,0,40.674664,-73.97025,4575780103,1123921870
2020,8,18,18,32,40.830914,-73.92047,42741401,2408446178
2020,7,13,8,29,40.729702,-73.77937,2700932490,2700932488
2020,8,2,23,30,40.65392,-73.95367,42467294,42467298
2020,7,6,22,21,40.630096,-73.94476,42491799,42491801
2020,7,3,11,45,40.61556,-73.99644,42482802,42482807
2020,7,16,10,0,40.866848,-73.836266,42743919,473244760
2020,7,20,0,5,40.63868,-73.91682,42472055,42493427
2020,8,10,14,0,40.888718,-73.86334,42753567,42771168
2020,7,4,22,5,40.67117,-73.92534,42475031,42475027
2020,8,17,15,40,40.786522,-73.97801,42421809,42428663
2020,7,28,20,40,40.850307,-73.886444,42759845,42759849
2020,8,4,2,45,40.696564,-73.79125,42886794,42886797
2020,8,6,18,50,40.713623,-73.73688,5142961401,5142961398
2020,7,31,16,45,40.694965,-73.866776,42827700,42827702
2020,8,7,8,26,40.832535,-73.85797,460238178,460238171
2020,8,6,7,50,40.632095,-73.91861,42473339,42493972
2020,7,9,16,30,40.752285,-73.94408,371037237,592643514
2020,7,20,9,10,40.75487,-73.891884,42879545,42919687
2020,8,19,15,0,40.66155,-73.93921,42475522,42485103
2020,7,26,23,40,40.66496,-73.82226,456354377,455884723
2020,7,4,16,40,40.676758,-73.917404,42492802,42497875
2020,8,11,19,37,40.846783,-73.907394,42734838,42740532
2020,8,3,21,0,40.78168,-73.84595,42820302,42855570
2020,7,21,17,45,40.68327,-73.95016,42520269,42481589
2020,7,8,16,35,40.68367,-73.771164,42872562,42872567
2020,8,10,21,28,40.65823,-74.00035,1372888774,42480445
2020,8,14,23,19,40.846874,-73.90877,2408348765,2408348770
2020,7,20,21,12,40.680473,-73.741135,42899156,42934122
2020,7,2,18,50,40.727478,-74.005486,42455200,42439345
2020,7,22,15,2,40.77564,-73.96263,42436913,42446021
2020,8,4,13,0,40.667763,-73.89189,42478553,42478556
2020,8,19,11,16,40.755962,-73.9965,4491359481,42443975
2020,7,9,10,20,40.8398,-73.928665,42743036,42728159
2020,8,3,11,0,40.76979,-73.988075,42450341,42440935
2020,7,3,12,50,40.66064,-73.96068,42491656,42478481
2020,7,16,13,9,40.69312,-73.96882,42469614,42500046
2020,7,27,18,40,40.723824,-73.90606,42902820,42844482
2020,7,4,10,37,40.706837,-73.81474,42834790,42882078
2020,6,29,18,0,40.811638,-73.9316,529049383,529049399
2020,8,14,8,30,40.666306,-73.79171,455493219,455492772
2020,7,15,13,0,40.602196,-73.75771,42813848,42844917
2020,8,4,19,22,40.672985,-73.87958,42484914,42484919
2020,7,11,9,30,40.635685,-74.012955,42477104,42486163
2020,8,19,11,0,40.660717,-73.9294,42497560,42522051
2020,8,4,14,0,40.830086,-73.90489,42759478,42742473
2020,8,5,1,15,40.754192,-73.89366,42839067,3779614613
2020,7,28,14,8,40.752945,-73.89248,42823926,3779614598
2020,7,29,21,30,40.64018,-74.02179,598321861,598321902
2020,7,3,15,29,40.73599,-73.98946,4597668023,42437018
2020,7,23,19,0,40.792965,-73.95208,42436604,42434904
2020,7,3,10,40,40.74709,-73.76325,1930487419,42873132
2020,7,24,15,21,40.607582,-74.01229,42480174,42522529
2020,6,30,19,15,40.67538,-73.9082,42474922,1260335271
2020,7,4,20,52,40.652637,-73.92659,42510442,42497469
2020,7,8,3,24,40.833393,-73.859344,42760152,5177463521
2020,7,23,11,0,40.801968,-73.91393,42750278,42752933
2020,8,19,5,45,40.749184,-73.758194,42786087,1930487425
2020,8,2,23,30,40.813774,-73.95969,42421857,561035342
2020,8,8,23,30,40.715076,-73.95189,598268281,598031719
2020,7,9,10,9,40.822033,-73.91182,42730063,42768540
2020,6,29,13,23,40.88183,-73.87627,42746482,42746486
2020,7,16,17,40,40.69808,-73.92536,42517070,42517074
2020,7,29,15,45,40.70983,-74.01468,42437396,3772840882
2020,7,4,15,0,40.813995,-73.85839,42737237,42738850
2020,7,15,12,10,40.747295,-73.97405,42453999,42442931
2020,7,31,0,45,40.644447,-73.984406,42460212,42460214
2020,7,8,6,0,40.648182,-73.93001,42520973,42521095
2020,8,8,21,10,40.669456,-73.86284,1942055333,1942055341
2020,8,9,3,30,40.667313,-73.73926,1024654575,462788191
2020,8,1,15,20,40.630806,-74.10369,42952414,42983073
2020,7,24,3,54,40.701565,-73.727715,42878549,42878552
2020,8,15,16,43,40.6489,-73.96968,42475818,42484747
2020,8,18,4,5,40.824562,-73.948105,561035360,42442621
2020,8,20,13,33,40.86953,-73.85746,42769623,42770733
2020,7,31,20,30,40.80988,-73.90308,42753413,42753410
2020,7,21,9,0,40.766285,-73.98186,42428329,42435714
2020,7,12,3,0,40.67801,-73.84975,42903903,42921108
2020,7,16,22,0,40.760006,-73.92118,42882983,42882987
2020,8,12,1,0,40.677177,-73.90057,42465084,42468791
2020,7,23,17,50,40.75022,-73.979065,42445653,561042195
2020,7,27,8,55,40.8468,-73.931854,42442733,42455059
2020,8,5,6,58,40.834114,-73.878395,42754921,42757789
2020,7,4,16,20,40.85186,-73.92816,42436285,42436288
2020,7,28,11,7,40.635582,-73.99155,42460227,42492862
2020,8,7,22,40,40.76635,-73.95103,42438809,42450634
2020,7,15,15,0,40.632225,-73.91076,42472067,42484334
2020,7,19,8,47,40.72507,-73.93869,42476675,42479403
2020,7,16,22,18,40.815205,-73.947495,42429538,42434113
2020,7,6,11,30,40.70964,-73.79808,42882022,42807652
2020,8,11,18,50,40.782475,-73.98082,1061531695,42428648
2020,7,16,6,45,40.66922,-73.801094,42821980,42829191
2020,8,14,14,24,40.625233,-73.93691,42487295,42460591
2020,7,21,18,30,40.639538,-73.90522,42468662,42468666
2020,7,31,23,25,40.58343,-73.81691,278212846,599162968
2020,8,21,22,45,40.667393,-73.814125,42885604,42921258
2020,6,29,14,51,40.66278,-73.88086,1942054937,1942054941
2020,8,6,18,5,40.727566,-73.929276,476025199,488264215
2020,7,22,20,30,40.810318,-73.943634,42451564,3099326127
2020,7,25,14,55,40.70413,-73.930244,42490298,42504129
2020,7,31,7,40,40.6268,-73.94669,42481764,42483768
2020,8,7,19,58,40.90104,-73.89689,561589532,42726955
2020,7,22,9,30,40.684044,-73.846794,42787509,42787513
2020,8,14,18,45,40.641308,-73.90341,42500110,42500114
2020,7,6,9,24,40.819572,-73.94993,42427735,42438839
2020,7,31,23,0,40.625126,-74.145035,42997522,5589863721
2020,8,11,14,10,40.676273,-73.938774,42517539,42475481
2020,7,19,10,0,40.701496,-73.96242,42469409,42491495
2020,7,7,14,16,40.634792,-74.166245,42971112,42971120
2020,7,4,12,31,40.785625,-73.948204,42443056,42449007
2020,7,31,0,5,40.69168,-73.99965,588036474,3853864315
2020,7,11,19,50,40.588413,-74.166725,43004863,447764059
2020,7,7,17,0,40.632885,-73.94771,42476986,42481746
2020,7,13,18,19,40.652313,-73.95602,552188616,42484796
2020,8,19,6,55,40.856583,-73.84027,42775599,42726558
2020,7,18,23,55,40.675278,-73.79335,42874339,42874342
2020,7,1,14,15,40.597195,-73.75712,42854245,42854251
2020,7,18,1,15,40.675644,-73.94161,42467443,42533000
2020,7,6,18,10,40.842335,-73.91619,42736350,42740208
2020,7,13,22,5,40.86446,-73.91895,42431257,42431260
2020,8,12,0,10,40.853683,-73.93054,42433080,42433097
2020,8,9,13,20,40.72784,-73.79573,42785572,42785576
2020,8,3,17,0,40.649403,-74.0084,42521189,42465444
2020,8,6,17,50,40.592434,-74.16126,42948963,42960208
2020,8,10,3,45,40.760906,-73.87295,42869669,42874212
2020,8,16,9,0,40.66613,-73.91711,42476292,42515036
2020,7,29,12,40,40.651936,-73.9294,42497456,42497460
2020,7,13,10,15,40.731304,-73.925964,277387017,476025008
2020,8,7,16,0,40.696205,-73.91782,42496698,3533597338
2020,7,7,11,55,40.835117,-73.857765,42740015,42741933
2020,7,14,18,38,40.763718,-73.91071,42833012,42874076
2020,7,29,12,0,40.59614,-73.99385,4205909326,42522569
2020,7,23,11,45,40.773926,-73.90074,42900671,42920409
2020,7,30,22,40,40.690647,-73.90805,42496784,42496786
2020,8,14,15,55,40.694107,-73.89737,42803355,42907558
2020,7,24,14,0,40.816216,-73.91819,42750596,42761259
2020,8,16,16,43,40.768166,-73.82422,42834749,42865356
2020,8,2,7,45,40.70541,-73.73414,42859626,42939704
2020,7,8,11,10,40.66495,-73.993355,1372888790,42489364
2020,7,3,21,0,40.631344,-73.89352,42470139,1257570317
2020,6,29,14,0,40.57629,-73.968544,42481516,42508933
2020,7,11,9,0,40.752853,-73.99299,42435644,42435645
2020,8,2,0,0,40.70067,-73.94716,42516653,42499144
2020,8,19,13,20,40.583626,-73.98407,455440769,455442131
2020,7,20,11,20,40.809525,-73.93789,42446187,42438235
2020,8,17,14,0,40.73294,-73.84961,42902451,42875049
2020,8,8,21,39,40.661148,-73.945496,42485089,42485098
2020,8,3,19,1,40.806114,-73.91797,42737714,42747190
2020,7,30,11,20,40.672382,-73.78574,42837837,42896507
2020,7,14,18,45,40.797886,-73.973465,42441310,42441382
2020,7,31,6,0,40.70802,-73.80175,42811960,42870105
2020,7,23,16,54,40.669853,-73.73402,42853237,42894426
2020,8,4,7,50,40.83852,-73.92619,42734290,42734294
2020,8,15,12,37,40.73736,-73.934074,487116723,597294501
2020,6,30,0,23,40.830143,-73.92858,42771460,42735972
2020,7,8,18,45,40.694107,-73.89737,42803355,42907558
2020,7,29,16,55,40.82101,-73.86575,42719908,42719913
2020,8,9,16,15,40.65722,-73.8979,42469299,1942054628
2020,7,19,3,45,40.804745,-73.938324,42444456,42444457
2020,7,26,16,30,40.708374,-73.84271,461768283,42797749
2020,7,18,17,15,40.575657,-73.96112,42500803,1167483308
2020,7,16,11,14,40.814632,-73.9442,42436003,2141026494
2020,7,23,14,30,40.781757,-73.983055,42428643,42431008
2020,8,6,10,18,40.8174,-73.83866,42748962,3643234071
2020,8,11,20,30,40.71738,-73.95217,42520607,2089937852
2020,7,3,17,20,40.57761,-74.11189,42960863,42961797
2020,7,30,12,30,40.840755,-73.876915,42740344,42778795
2020,7,10,11,21,40.698753,-73.89726,42903608,42908448
2020,7,11,8,0,40.71262,-73.87932,42843696,42846655
2020,7,5,2,15,40.807037,-73.949745,42439858,2141026491
2020,8,3,13,52,40.702534,-73.8144,42822499,42822501
2020,7,18,0,0,40.665142,-73.99669,42465849,42465661
2020,7,23,16,30,40.698963,-73.90805,42853140,42853138
2020,7,18,15,45,40.82652,-73.85797,42723930,42731551
2020,8,18,11,30,40.712524,-73.962555,42520415,42474121
2020,8,6,16,0,40.737553,-73.85089,535057827,42897393
2020,6,29,14,0,40.715275,-73.911224,42847277,597676734
2020,7,2,19,27,40.80834,-73.92775,529054843,42725324
2020,7,13,14,20,40.6195,-73.92797,42533098,42533309
2020,8,7,22,30,40.876503,-73.904564,42727297,1396349347
2020,7,3,4,46,40.688084,-73.876686,42475207,42475209
2020,7,12,5,38,40.632427,-73.94723,42481746,42483682
2020,8,14,13,10,40.833393,-73.859344,42760152,5177463521
2020,7,9,13,2,40.748924,-73.937386,42844306,2963821777
2020,8,9,0,56,40.756763,-73.96716,42436710,42442955
2020,7,21,0,21,40.666187,-73.79176,455884734,455583636
2020,8,5,13,44,40.64519,-73.948,42481722,42483740
2020,8,3,20,40,40.794052,-73.970375,42442534,1061531807
2020,8,2,19,45,40.652554,-73.74656,42921153,42925375
2020,7,9,13,21,40.666313,-73.94528,42471103,42509064
2020,8,13,0,45,40.802753,-73.93358,42443116,3786728678
2020,7,24,9,0,40.577084,-74.11089,42961804,42961806
2020,6,30,12,45,40.709377,-73.84413,42785768,42843821
2020,8,19,14,20,40.854458,-73.86576,42746132,42746128
2020,8,19,8,20,40.763546,-73.969345,42455113,596775892
2020,7,10,19,0,40.668674,-73.9105,42484982,42511521
2020,7,19,22,0,40.845352,-73.92821,529799006,529799493
2020,7,16,19,40,40.852516,-73.90001,42753920,42753924
2020,6,29,16,20,40.633087,-73.92449,42473089,42531839
2020,8,6,14,52,40.681946,-73.904884,42482869,42513834
2020,8,5,20,45,40.705666,-73.95332,42482044,42490962
2020,7,22,22,5,40.74091,-73.83727,106657365,106658397
2020,8,3,13,22,40.65473,-73.90692,1942054175,1942054210
2020,7,30,14,5,40.642113,-73.90307,42500110,42523427
2020,8,3,15,35,40.8651,-73.92189,42427863,42427867
2020,7,6,21,40,40.7808,-73.954636,42436544,42445738
2020,7,5,23,0,40.737785,-73.93496,487116723,597294501
2020,8,11,16,20,40.809704,-73.8554,42737292,42738819
2020,8,11,22,0,40.79672,-73.97618,61261100,61261104
2020,7,13,9,19,40.63924,-73.928055,42493576,42503288
2020,8,11,11,0,40.86676,-73.920616,42431242,42437923
2020,8,15,0,50,40.59199,-73.93738,42528201,42534275
2020,8,1,1,56,40.692936,-73.87777,42888231,42798309
2020,8,5,10,40,40.685066,-73.92142,42479161,42493912
2020,8,15,22,55,40.645027,-73.91998,42463221,42473397
2020,7,23,0,0,40.68578,-73.9544,42520262,42524144
2020,8,4,6,30,40.694893,-73.95342,42490731,42517050
2020,8,11,17,37,40.665287,-73.99301,588152198,1942054997
2020,7,9,18,0,40.688778,-73.786446,42886881,42889907
2020,8,7,15,0,40.82751,-73.92495,2411416838,42748139
2020,7,10,2,47,40.731464,-74.00314,42430791,42431785
2020,8,15,14,50,40.595715,-73.96508,42508854,2282434957
2020,8,6,14,6,40.728474,-73.9757,42439001,42440754
2020,7,19,16,45,40.864536,-73.88855,42746218,42746222
2020,7,3,12,10,40.805378,-73.955574,42435766,42447323
2020,7,19,17,5,40.688004,-73.7569,42920591,42920641
2020,7,17,0,14,40.635933,-74.07585,42965522,825272385
2020,7,27,12,30,40.59102,-74.100914,42964673,4913659397
2020,7,15,23,40,40.806355,-73.953964,42435775,42447330
2020,7,23,19,55,40.696186,-73.97247,42488421,42471722
2020,8,6,16,40,40.59981,-74.178246,42960298,42978098
2020,6,29,10,38,40.860893,-73.84321,42745566,42745695
2020,8,7,18,35,40.602543,-74.11783,42947816,42951656
2020,8,12,15,57,40.66278,-73.88086,1942054937,1942054941
2020,8,14,19,56,40.844418,-73.91468,42736340,2408357240
2020,8,16,0,8,40.7067,-73.95292,42490941,42490968
2020,8,15,9,0,40.60184,-74.00593,42478681,42490010
2020,8,2,14,4,40.80173,-73.94989,42446772,42437177
2020,7,1,20,34,40.857548,-73.891106,42730040,42768639
2020,7,22,15,30,40.710674,-73.92063,42827564,42881140
2020,7,10,7,0,40.748634,-73.86052,42874965,42878203
2020,7,28,13,9,40.741394,-73.82303,462110388,42873021
2020,7,2,21,40,40.83089,-73.94348,42438024,42442645
2020,8,10,14,30,40.688553,-73.91245,42499847,42490683
2020,7,30,18,15,40.781,-73.77009,3789687872,42803679
2020,8,10,9,45,40.69819,-73.96191,42461438,42504053
2020,8,7,11,39,40.7222,-74.01057,42436313,42440916
2020,7,2,21,15,40.806965,-73.955414,42447330,42440125
2020,7,11,15,0,40.706863,-74.006996,42422056,42444424
2020,7,28,15,8,40.731285,-73.85775,42835467,42835464
2020,8,8,4,15,40.700836,-73.99495,42463965,451019469
2020,7,31,13,19,40.81536,-73.8867,42737452,2802137192
2020,8,15,1,24,40.648483,-73.92503,42514023,2317413073
2020,8,5,20,25,40.75108,-73.98686,42428258,42430311
2020,7,29,0,0,40.65806,-73.93497,42484565,42522034
2020,7,6,16,40,40.618973,-74.00523,42509550,42509554
2020,7,15,22,45,40.660973,-73.89503,42503765,42510869
2020,7,27,17,30,40.649525,-73.98072,42501934,42501936
2020,8,14,20,14,40.621902,-73.92721,42521023,42521026
2020,8,2,14,0,40.68947,-73.96911,42469617,42467029
2020,7,12,1,20,40.82918,-73.871544,42760201,42743803
2020,8,3,13,0,40.840225,-73.91769,42736043,42736365
2020,7,10,12,33,40.646828,-73.96041,42460674,42478848
2020,8,1,5,0,40.679413,-73.79631,42877337,42877341
2020,7,23,23,30,40.765705,-73.91888,42866652,42874058
2020,8,17,20,25,40.64465,-74.085075,42962467,3518743621
2020,7,4,1,30,40.836624,-73.92612,42734286,42736645
2020,7,23,16,0,40.65057,-73.95481,42497359,42497361
2020,7,3,16,38,40.695034,-73.97619,42524113,4591489133
2020,7,31,19,30,40.644672,-73.92573,42533882,5471800247
2020,7,4,19,9,40.885204,-73.8344,42739035,42739048
2020,8,17,21,0,40.84921,-73.90011,42757526,42757535
2020,7,28,17,30,40.693535,-73.81342,42787685,42787690
2020,8,19,19,18,40.836094,-73.92927,42746326,42769855
2020,7,21,14,30,40.863235,-73.92693,42427852,42427855
2020,7,2,15,40,40.7224,-73.99165,42432083,42437113
2020,7,18,16,40,40.84664,-73.90469,42733924,42740544
2020,7,31,13,30,40.676872,-73.94985,5188632140,42481615
2020,7,4,4,30,40.82893,-73.93747,42435898,589927879
2020,8,20,13,30,40.78766,-73.97707,1061531839,42428670
2020,8,6,17,24,40.683502,-73.91152,42505576,42516669
2020,8,9,19,44,40.86406,-73.900085,42730974,42736261
2020,7,13,5,24,40.810173,-73.937416,42429530,42446190
2020,7,29,18,40,40.525784,-74.235306,60650705,42945794
2020,7,7,15,2,40.835754,-73.862274,42734785,42767545
2020,7,21,17,6,40.87802,-73.90241,42758777,42767794
2020,8,2,13,20,40.65763,-73.85625,452394375,452394398
2020,8,19,16,30,40.836605,-73.93931,42442684,42442697
2020,7,17,22,55,40.66796,-73.87009,1942055199,1942055203
2020,7,3,20,0,40.693943,-73.760574,42832678,42853520
2020,8,1,18,48,40.830738,-73.9105,42746986,42759462
2020,8,18,7,0,40.848312,-73.94206,60926616,60928839
2020,8,12,18,0,40.68889,-73.76296,42896473,42906530
2020,8,5,18,58,40.741863,-73.90751,42908315,597414826
2020,7,7,9,45,40.83089,-73.941376,42432985,42442651
2020,8,1,16,0,40.748596,-73.89532,42815988,42815991
2020,7,28,22,13,40.837063,-73.886826,42757756,42746563
2020,7,28,17,0,40.832623,-73.92537,42771315,5116063237
2020,7,2,20,50,40.755756,-73.96479,42436716,42436714
2020,8,16,21,10,40.66196,-73.87268,42486491,42513564
2020,7,9,15,20,40.84888,-73.85455,42756763,42756766
2020,7,3,18,40,40.759567,-73.83015,42806560,42870470
2020,8,5,19,50,40.841076,-73.93977,42428978,561035382
2020,7,29,5,49,40.891422,-73.8551,42750123,42753712
2020,7,5,14,40,40.654846,-73.88569,42486435,42486438
2020,8,7,6,15,40.839626,-73.940834,561035380,561035381
2020,7,20,9,30,40.772987,-73.9164,42818207,42833276
2020,8,5,16,40,40.58343,-73.81691,278212846,599162968
2020,8,1,13,49,40.671738,-73.86815,42472542,42513129
2020,8,6,2,0,40.60389,-73.981834,42488374,42488369
2020,7,27,23,0,40.710926,-73.73996,42814681,42814683
2020,8,11,19,10,40.67865,-73.791466,42864253,1884810482
2020,7,22,11,18,40.86574,-73.90411,42729933,42729942
2020,7,10,14,40,40.580658,-73.985664,42466343,42493852
2020,7,11,16,15,40.82991,-73.87172,42760204,42760201
2020,8,4,11,10,40.89487,-73.85657,42770050,42769150
2020,6,30,23,55,40.658703,-73.854904,452394375,452394398
2020,7,19,13,50,40.750893,-73.855484,42874961,42858089
2020,7,12,12,30,40.652752,-73.88629,5314096944,1273032397
2020,8,13,15,15,40.818012,-73.92519,42743020,42778545
2020,7,29,22,30,40.816406,-73.91573,42733534,42746080
2020,8,10,6,50,40.787857,-73.96745,42431447,42435316
2020,7,18,13,50,40.74531,-73.90132,42870288,42838060
2020,7,7,14,45,40.634956,-73.928604,42515788,2317435548
2020,7,18,23,35,40.682564,-73.85199,42787488,42837534
2020,7,13,14,10,40.819096,-73.94093,2141026514,42439899
2020,8,12,8,35,40.65318,-74.00561,1372888814,42483860
2020,8,13,11,30,40.82578,-73.88043,42749552,42749555
2020,8,19,8,45,40.714348,-74.00618,42428402,272195271
2020,7,22,21,4,40.781933,-73.94428,42433408,589929417
2020,7,23,15,7,40.692112,-73.77729,42828780,42828778
2020,7,22,7,0,40.674953,-73.80205,457016298,277788912
2020,7,23,7,25,40.690163,-73.968216,42492303,5482177472
2020,8,10,15,0,40.691456,-73.9178,42499290,42499288
2020,8,19,7,10,40.731277,-73.871574,597363620,597363475
2020,7,19,7,43,40.67066,-73.957985,42474802,1259822823
2020,8,12,17,23,40.80907,-73.94455,42436726,3099327975
2020,8,10,18,46,40.658875,-73.91922,42467258,42467259
2020,6,29,0,0,40.73681,-73.952644,42513233,42509176
2020,7,22,17,0,40.73626,-73.74221,280229275,464737828
2020,7,17,20,0,40.66804,-73.86055,42478728,42478731
2020,8,13,7,36,40.70938,-73.9371,42511123,42474044
2020,7,6,9,0,40.8452,-73.916885,596669094,60923264
2020,8,3,8,5,40.758694,-73.93426,42861185,42815790
2020,7,29,18,45,40.6665,-73.9962,598290955,598290969
2020,7,21,15,29,40.560535,-74.18042,4205050916,4205050918
2020,8,6,5,20,40.67189,-73.895874,42495629,42511293
2020,8,19,17,6,40.59599,-73.94032,42481836,42528186
2020,8,10,13,10,40.67884,-73.75419,1491225745,1491225755
2020,7,19,0,55,40.63201,-74.01318,4026460325,4026460331
2020,7,23,10,0,40.669243,-73.98294,42477282,42477286
2020,7,28,10,15,40.58667,-73.966156,42508904,2282434908
2020,7,3,5,17,40.81505,-73.92427,42733951,42735679
2020,7,21,8,35,40.802753,-73.93358,42443116,3786728678
2020,7,9,16,8,40.747276,-73.989624,42435420,42430288
2020,8,5,13,33,40.90581,-73.90442,42728576,42735607
2020,7,19,12,30,40.691536,-73.99912,3853864315,4205203589
2020,8,14,10,35,40.7493,-73.88517,42870335,42816039
2020,7,26,15,26,40.7591,-73.99215,42445011,42437368
2020,7,4,20,0,40.68377,-73.85689,42807247,42837519
2020,7,4,7,5,40.67069,-73.91703,1260335264,42474892
2020,7,17,12,23,40.80061,-73.94229,596776442,42439488
2020,7,26,11,50,40.73743,-73.98123,42442889,42440330
2020,7,12,7,20,40.872173,-73.86319,42762621,42778600
2020,7,9,14,15,40.82874,-73.877304,42749563,42760366
2020,6,29,13,50,40.712864,-73.856636,42795574,42853840
2020,7,8,11,55,40.695457,-73.80536,42847231,42847234
2020,7,8,17,40,40.778805,-73.947975,42445748,42436551
2020,7,7,6,15,40.748924,-73.937386,42844306,2963821777
2020,7,20,19,13,40.666386,-73.785,277747042,528910427
2020,8,3,5,45,40.63501,-73.914055,42513599,42523396
2020,7,31,18,26,40.818336,-73.847885,42745804,2858414627
2020,7,24,6,50,40.740597,-73.9306,42866719,42880298
2020,7,21,23,0,40.713898,-73.7488,2809107638,42865822
2020,8,14,17,2,40.683037,-73.96478,42464938,42478411
2020,7,21,13,30,40.867027,-73.89111,42763068,42752593
2020,8,20,5,45,40.83434,-73.89697,42755959,5081797772
2020,7,28,16,30,40.600754,-74.009865,4268511511,455369962
2020,7,2,6,45,40.80635,-73.938095,589928029,589928041
2020,7,11,0,0,40.59328,-73.94538,42489701,42520504
2020,8,7,0,30,40.686954,-73.85301,42867891,42838642
2020,8,20,18,5,40.57089,-74.1479,42954573,42961162
2020,8,2,8,30,40.784992,-73.98261,42421778,42422592
2020,7,28,15,35,40.69603,-73.943535,42499160,42514351
2020,7,21,19,30,40.835396,-73.92031,42734195,42759437
2020,7,6,9,45,40.672665,-73.86644,42513134,42515153
2020,7,17,23,32,40.82154,-73.94287,42435861,42435863
2020,7,3,18,20,40.732426,-73.853905,42835477,42835472
2020,8,11,14,30,40.713966,-73.767525,42845768,42845769
2020,7,17,15,27,40.87954,-73.85534,42719674,42719678
2020,8,12,0,0,40.852306,-73.89811,42753779,42753929
2020,8,15,16,10,40.63849,-74.02682,42465995,42474235
2020,7,6,15,9,40.869946,-73.84426,42745579,42759537
2020,8,17,9,0,40.692123,-73.97761,42470437,42494845
2020,7,13,16,35,40.78293,-73.81676,42836744,42893282
2020,8,7,14,13,40.740093,-73.89986,42796983,488257229
2020,8,14,21,15,40.75866,-73.876465,3805380218,3805380231
2020,8,13,0,10,40.621273,-74.08053,42972458,42976057
2020,8,1,14,0,40.749268,-73.945465,42825900,42917508
2020,6,30,18,27,40.67446,-73.95286,42473621,42473615
2020,8,2,18,58,40.68683,-73.86703,42478977,42837474
2020,7,30,17,43,40.721233,-73.73634,42849602,42890578
2020,7,19,2,47,40.639977,-73.9262,42473176,42473178
2020,7,10,16,45,40.670193,-73.88969,42467162,42472359
2020,7,10,0,45,40.636707,-74.11938,42980931,43012397
2020,8,17,16,45,40.844414,-73.89053,42750052,42733176
2020,8,19,2,58,40.704803,-73.76183,42915954,42788722
2020,7,9,20,30,40.846542,-73.88561,42740989,42753814
2020,7,7,10,10,40.586678,-74.19169,42972984,42972988
2020,8,10,12,15,40.80409,-73.938866,42438707,42438772
2020,7,17,20,35,40.690594,-73.95162,42531892,42481555
2020,7,27,17,33,40.84271,-73.89037,42740961,42733188
2020,6,29,10,0,40.743008,-73.77758,280137207,280107719
2020,8,20,15,30,40.82972,-73.83896,596478992,596478930
2020,7,29,11,45,40.640625,-74.014984,42465498,2620907650
2020,8,11,16,40,40.84919,-73.91729,2907939233,2907939238
2020,7,2,17,0,40.64036,-73.92571,42530731,42530739
2020,8,5,19,25,40.706505,-73.909874,42809955,42827615
2020,8,19,14,5,40.69978,-73.956535,42492059,42492062
2020,7,24,8,45,40.63219,-73.938934,42487290,42513910
2020,7,6,19,25,40.878315,-73.864105,42773042,42780490
2020,7,25,17,55,40.703667,-73.9269,42530350,42525548
2020,8,7,9,20,40.637474,-73.993164,42460226,42460227
2020,7,24,16,50,40.641323,-73.983,42488096,42497261
2020,8,13,6,15,40.78838,-73.94701,42450052,42438953
2020,8,20,10,30,40.809265,-73.90854,42755225,42768279
2020,7,22,15,51,40.71074,-73.94548,42535525,42491169
2020,8,18,16,45,40.679737,-73.76162,42884149,3530981366
2020,7,19,1,45,40.751957,-73.78762,42832722,42860397
